path,type,source,author,license,generation_command,sha256
games/wuxia_arpg/assets/external/ninja_adventure/actor/bandit_u_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,8cd270c7229cc54f6bb9174b5335c5e0841ef61710bd2730a45fc0d2ff06fbe8
games/wuxia_arpg/assets/external/ninja_adventure/actor/bandit_u_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,67790fb6d75046b99245debe3e51ac28a1ba3ca366248f34eb8fd7b899d561e9
games/wuxia_arpg/assets/external/ninja_adventure/actor/boss_d_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,f09441207038d6d04aa2278656ceb3d23a910d5cce4c0113525f621b5b675c58
games/wuxia_arpg/assets/external/ninja_adventure/actor/boss_d_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,f464602d69cb2b1edfa86552821b01589ca961b004aa14d360cb98d3f55fc5e1
games/wuxia_arpg/assets/external/ninja_adventure/actor/boss_l_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,15f013582782e2b61ed7981af8d29c618743548f541146e44dfe1669910965d3
games/wuxia_arpg/assets/external/ninja_adventure/actor/boss_l_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,35dc35cd59b91722a8567e574516f9bfb0261d76d10e3c7e5979b774c1eb973f
games/wuxia_arpg/assets/external/ninja_adventure/actor/boss_r_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,65414b83388fe01bfcd6b8a3579b88f015fff05ecf9eba7f3e0c601207f56420
games/wuxia_arpg/assets/external/ninja_adventure/actor/boss_r_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,28f310bf014072ce44122ab135978400804a6cb16902e0534faf2a76dfe85841
games/wuxia_arpg/assets/external/ninja_adventure/actor/boss_u_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,e8306ab5c6a85bedb8e4ee756ab39364080e12310ac45568db91b251276fca37
games/wuxia_arpg/assets/external/ninja_adventure/actor/boss_u_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,2770f80c603443f089ed24aff1ef1e1b034342de0f4f15c2a58a4835c4ca4479
games/wuxia_arpg/assets/external/ninja_adventure/actor/hero_d_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,4f4bf080f7777aba8532286401b613c5751cfa0ed7330229a493a31f13b3a2bd
games/wuxia_arpg/assets/external/ninja_adventure/actor/hero_d_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,90e57891da672e2b9f26c2a5d2d175e1eeea048309c391112c7cf41cad7c38f8
games/wuxia_arpg/assets/external/ninja_adventure/actor/hero_l_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,8ff314e0ee25abe25c4e83b3dbf76da428206131d66fe27b59b64a2ac6208765
games/wuxia_arpg/assets/external/ninja_adventure/actor/hero_l_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,91c1a1b38f67974b4e429f086e1748fd3ae2180d6848166a73af7cfbf4372bd7
games/wuxia_arpg/assets/external/ninja_adventure/actor/hero_r_atlas.dsprite.json,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,7b34f05ffffa5409f6c53c31be9d915511e700bcdeed19132029fb21f6116363
games/wuxia_arpg/assets/external/ninja_adventure/actor/hero_r_atlas.png,外部 CC0 角色图集,import_ninja_adventure.py,Pixel-Boy / AAA (Ninja Adventure Asset Pack),CC0 1.0,EXT1,49884a7e977b99a2ba39dbd8aa6443e6b8b095c28f46cee55f170be4fc6834bd
